taxonID,scientificName,taxonRank,threatStatus,kingdom,phylum,class,order,family,establishmentMeans,scientific_std,matched_any,matched_grid10,matched_grid50,n_grids
urn:lsid:dyntaxa.se:TaxonName:87786,Carex laevirostris,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,"",carex laevirostris,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:48829,Carex pallens,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,"",carex pallens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:87785,Carex pallidior,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,"",carex pallidior,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:87774,Carex paralia,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,"",carex paralia,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:87736,Carex setina,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,"",carex setina,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:87655,Carex verna,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Cyperaceae,"",carex verna,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:25161,Carpelimus strandi,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,"",carpelimus strandi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:88346,Carpelimus subtilicornis,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,"",carpelimus subtilicornis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:20958,Carphacis angularis,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,"",carphacis angularis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:121932,Carphoborus cholodkowskyi,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",carphoborus cholodkowskyi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:100553,Caryocolum arenariellum,species,EN,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,native,caryocolum arenariellum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:100550,Caryocolum cauligenellum,species,EN,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,native,caryocolum cauligenellum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:128190,Caryocolum marmorea,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,"",caryocolum marmorea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:214741,Caryocolum marmoreum,species,DD,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,native,caryocolum marmoreum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:128189,Caryocolum schleichi,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,"",caryocolum schleichi,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:214733,Caryocolum tischeriellum,species,VU,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,native,caryocolum tischeriellum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:214735,Caryocolum viscariellum,species,NT,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,native,caryocolum viscariellum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:77242,Cassandra calyculata,species,"",Plantae,Tracheophyta,Magnoliopsida,Ericales,Ericaceae,"",cassandra calyculata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:90889,Catabrosa algida,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,"",catabrosa algida,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:90890,Catabrosa concinna,species,"",Plantae,Tracheophyta,Liliopsida,Poales,Poaceae,"",catabrosa concinna,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:131216,Cataplectica profugella,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Epermeniidae,"",cataplectica profugella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:281159,Catillaria alba,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catillaria alba,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2280,Catillaria arnoldii,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Catillariaceae,"",catillaria arnoldii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2492,Catillaria chalybeioides,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",catillaria chalybeioides,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2509,Catillaria graniformis,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catillaria graniformis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6708,Catillaria grossa,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catillaria grossa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6712,Catillaria intermixta,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catillaria intermixta,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:149462,Catillaria laureri,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catillaria laureri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:132880,Catillaria laureri,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Lecanoraceae,"",catillaria laureri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2516,Catillaria leprosa,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catillaria leprosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6709,Catillaria leucoplaca,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catillaria leucoplaca,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2291,Catillaria pulverea,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catillaria pulverea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2289,Catillochroma pulverea,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catillochroma pulverea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6707,Catinaria grossa,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catinaria grossa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:6713,Catinaria intermixta,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catinaria intermixta,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:149463,Catinaria laureri,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catinaria laureri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2290,Catinaria pulverea,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Ramalinaceae,"",catinaria pulverea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:138581,Cavernularia hultenii,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"",cavernularia hultenii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:45742,Ceipomyces terrigenus,species,"",Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,"",ceipomyces terrigenus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:284,Cejpomyces terrigenus,species,DD,Fungi,Basidiomycota,Agaricomycetes,Cantharellales,Ceratobasidiaceae,native,cejpomyces terrigenus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:106059,Celama karelica,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,"",celama karelica,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9077,Celidium lichenum,species,"",Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Lecanographaceae,"",celidium lichenum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9078,Celidium stictarum,species,"",Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Lecanographaceae,"",celidium stictarum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9082,Celidium stictarum v. nephromea,species,"",Fungi,Ascomycota,Arthoniomycetes,Arthoniales,Lecanographaceae,"",celidium stictarum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:89988,Cenangium craterium,species,"",Fungi,Ascomycota,Pezizomycetes,Pezizales,Sarcosomataceae,"",cenangium craterium,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:77366,Centaurium capitatum,variety,"",Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,"",centaurium capitatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:77362,Centaurium minus,species,"",Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,"",centaurium minus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:77363,Centaurium umbellatum,species,"",Plantae,Tracheophyta,Magnoliopsida,Gentianales,Gentianaceae,"",centaurium umbellatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:100569,Centromerus pabulator,species,NT,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,native,centromerus pabulator,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:77312,Centunculus minimus,species,"",Plantae,Tracheophyta,Magnoliopsida,Ericales,Primulaceae,"",centunculus minimus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:87201,Cephalanthera grandiflora,species,"",Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,"",cephalanthera grandiflora,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:87200,Cephalanthera latifolia,species,"",Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,"",cephalanthera latifolia,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:87199,Cephalanthera lonchophyllum,species,"",Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,"",cephalanthera lonchophyllum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:87203,Cephalanthera pallens,species,"",Plantae,Tracheophyta,Liliopsida,Asparagales,Orchidaceae,"",cephalanthera pallens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:144954,Cephalozia affinis,species,"",Plantae,Marchantiophyta,Marchantiopsida,Jungermanniales,Cephaloziaceae,"",cephalozia affinis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:242250,Cephalozia affinis,species,"",Plantae,Marchantiophyta,Marchantiopsida,Jungermanniales,Cephaloziaceae,"",cephalozia affinis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:144957,Cephalozia catenulata,species,"",Plantae,Marchantiophyta,Marchantiopsida,Jungermanniales,Cephaloziaceae,"",cephalozia catenulata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:242279,Cephalozia catenulata,species,"",Plantae,Marchantiophyta,Marchantiopsida,Jungermanniales,Cephaloziaceae,"",cephalozia catenulata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:6003763,Cephaloziella aspericaulis,species,DD,Plantae,Marchantiophyta,Marchantiopsida,Jungermanniales,Cephaloziellaceae,native,cephaloziella aspericaulis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:282010,Cephaloziella byssacea var. aspericaulis,species,"",Plantae,Marchantiophyta,Marchantiopsida,Jungermanniales,Cephaloziellaceae,"",cephaloziella byssacea,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:153416,Ceraceomerulius albostramineus,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,"",ceraceomerulius albostramineus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:52738,Ceraceomerulius rubicundus,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,"",ceraceomerulius rubicundus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:153421,Ceraceomyces sulphurinus,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Phanerochaetaceae,"",ceraceomyces sulphurinus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:25729,Cerambyx scopoli,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,"",cerambyx scopoli,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:58637,Cerastium strigosum,species,"",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,"",cerastium strigosum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:58660,Cerastium vulgatum var. kajanense,variety,"",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Caryophyllaceae,"",cerastium vulgatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:316748,Cerastobyssum hauniense,species,"",Animalia,Mollusca,Bivalvia,Veneroida,Cardiidae,"",cerastobyssum hauniense,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:248571,Ceratinella major,species,DD,Animalia,Arthropoda,Arachnida,Araneae,Linyphiidae,native,ceratinella major,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:72972,Cerefolium vulgare,species,"",Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,"",cerefolium vulgare,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:470611,Ceriomyces hepaticus,species,"",Fungi,Basidiomycota,Agaricomycetes,Agaricales,"Agaricales, genera incertae sedis","",ceriomyces hepaticus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:3238,Ceriporiopsis gilvescens,species,VU,Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,native,ceriporiopsis gilvescens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:153436,Ceriporiopsis gilvescens,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Meruliaceae,"",ceriporiopsis gilvescens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:79805,Ceriporiopsis myceliosa,species,"",Fungi,Basidiomycota,Agaricomycetes,Amylocorticiales,Amylocorticiaceae,"",ceriporiopsis myceliosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:153438,Ceriporiopsis myceliosa,species,"",Fungi,Basidiomycota,Agaricomycetes,Amylocorticiales,Amylocorticiaceae,"",ceriporiopsis myceliosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:153439,Ceriporiopsis pannocincta,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Irpicaceae,"",ceriporiopsis pannocincta,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:404967,Ceriporiopsis placenta,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,"Polyporales, genera incertae sedis","",ceriporiopsis placenta,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:405017,Ceriporiopsis placenta f. roseomaculata,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,"Polyporales, genera incertae sedis","",ceriporiopsis placenta,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:243294,Ceropales destefanii,species,"",Animalia,Arthropoda,Insecta,Hymenoptera,Pompilidae,"",ceropales destefanii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:46238,Ceroplatus sesioides,species,"",Animalia,Arthropoda,Insecta,Diptera,Keroplatidae,"",ceroplatus sesioides,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:23774,Cerostoma annulatella,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Plutellidae,"",cerostoma annulatella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:401278,Cerrena gallica,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,"",cerrena gallica,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:401308,Cerrena trogii,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Polyporaceae,"",cerrena trogii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:318412,Cervus tarandus,species,"",Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,"",cervus tarandus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:51813,Ceterach officinarum,species,"",Plantae,Tracheophyta,Polypodiopsida,Polypodiales,Aspleniaceae,"",ceterach officinarum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9068,Cetraria lacunosa,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"",cetraria lacunosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9069,Cetraria lacunosa f. norvegica,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"",cetraria lacunosa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:9067,Cetraria norvegica,species,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"",cetraria norvegica,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2347,Cetrelia monachorum,speciesAggregate,"",Fungi,Ascomycota,Lecanoromycetes,Lecanorales,Parmeliaceae,"",cetrelia monachorum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:234970,Ceuthorhynchidius thalhammeri,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceuthorhynchidius thalhammeri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:121873,Ceutorhynchus angulosus,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus angulosus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:129323,Ceutorhynchus chalibaeus,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus chalibaeus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:25730,Ceutorhynchus crucifer,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus crucifer,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:121886,Ceutorhynchus cruciger,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus cruciger,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:121883,Ceutorhynchus euphorbiae,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus euphorbiae,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:25731,Ceutorhynchus gerhardti,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus gerhardti,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:121887,Ceutorhynchus javeti,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus javeti,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:25732,Ceutorhynchus javetii,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus javetii,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:121869,Ceutorhynchus molleri,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus molleri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:121884,Ceutorhynchus pallidicornis,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus pallidicornis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:121843,Ceutorhynchus pleurostigma,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus pleurostigma,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:106513,Ceutorhynchus pumilio,species,NT,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,native,ceutorhynchus pumilio,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:121866,Ceutorhynchus pyrrhorrhynchus,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorhynchus pyrrhorrhynchus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:234973,Ceutorrhynchidius thalhammeri,species,"",Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,"",ceutorrhynchidius thalhammeri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:6419,Chaenocarpus setosus,species,RE,Fungi,Ascomycota,Sordariomycetes,Xylariales,"Xylariales, genera incertae sedis",native,chaenocarpus setosus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2357,Chaenotheca albida,species,"",Fungi,Ascomycota,Coniocybomycetes,Coniocybales,Coniocybaceae,"",chaenotheca albida,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:2356,Chaenotheca schaereri,species,"",Fungi,Ascomycota,Coniocybomycetes,Coniocybales,Coniocybaceae,"",chaenotheca schaereri,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:72971,Chaerefolium anthriscus,species,"",Plantae,Tracheophyta,Magnoliopsida,Apiales,Apiaceae,"",chaerefolium anthriscus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:153443,Chaetoderma luna,species,"",Fungi,Basidiomycota,Agaricomycetes,Gloeophyllales,Gloeophyllaceae,"",chaetoderma luna,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:262092,Chaetophora flagellifera,species,DD,Plantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,native,chaetophora flagellifera,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:262093,Chaetophora punctiformis,species,DD,Plantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,native,chaetophora punctiformis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:318,Chaetoporellus curvisporus,species,VU,Fungi,Basidiomycota,Agaricomycetes,Hymenochaetales,Schizoporaceae,native,chaetoporellus curvisporus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:399874,Chaetoporus collabens,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,"",chaetoporus collabens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:399896,Chaetoporus separabilimus,species,"",Fungi,Basidiomycota,Agaricomycetes,Polyporales,Steccherinaceae,"",chaetoporus separabilimus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:261037,Chalcosyrphus rufipes,species,DD,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,native,chalcosyrphus rufipes,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:143273,Chamaesyrphus lusitanicus,species,"",Animalia,Arthropoda,Insecta,Diptera,Syrphidae,"",chamaesyrphus lusitanicus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:157427,Chamaesyrphus lusitanicus,species,"",Animalia,Arthropoda,Insecta,Diptera,Syrphidae,"",chamaesyrphus lusitanicus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:27125,Chantransia catenulata,species,"",Plantae,Rhodophyta,Florideophyceae,Acrochaetiales,Acrochaetiaceae,"",chantransia catenulata,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:32408,Chantransia cytophaga,species,"",Plantae,Rhodophyta,Florideophyceae,Acrochaetiales,Acrochaetiaceae,"",chantransia cytophaga,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:27120,Chantransia dumontiae,species,"",Plantae,Rhodophyta,Florideophyceae,Acrochaetiales,Acrochaetiaceae,"",chantransia dumontiae,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:32422,Chantransia immersa,species,"",Plantae,Rhodophyta,Florideophyceae,Acrochaetiales,Acrochaetiaceae,"",chantransia immersa,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:269910,Chantransia investiens,species,"",Plantae,Rhodophyta,Florideophyceae,Balbianiales,Balbianiaceae,"",chantransia investiens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:32463,Chantransia polyidis,species,"",Plantae,Rhodophyta,Florideophyceae,Nemaliales,Liagoraceae,"",chantransia polyidis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:284004,Chantransia serpens,species,"",Plantae,Rhodophyta,Florideophyceae,Acrochaetiales,Acrochaetiaceae,"",chantransia serpens,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:32446,Chantransia stilophorae,species,"",Plantae,Rhodophyta,Florideophyceae,Acrochaetiales,Acrochaetiaceae,"",chantransia stilophorae,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:235055,Chara curta,species,DD,Plantae,"",Charophyceae,Charales,Characeae,native,chara curta,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:Taxon:332,Chara rudis,species,VU,Plantae,"",Charophyceae,Charales,Characeae,native,chara rudis,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:12993,Cheimophila salicella,species,"",Animalia,Arthropoda,Insecta,Lepidoptera,Chimabachidae,"",cheimophila salicella,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:146668,Cheiracanthium abbreviatum,species,"",Animalia,Arthropoda,Arachnida,Araneae,Eutichuridae,"",cheiracanthium abbreviatum,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:64965,Chelidonium glaucium,species,"",Plantae,Tracheophyta,Magnoliopsida,Ranunculales,Papaveraceae,"",chelidonium glaucium,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:29383,Chenopodium bonus-henricus,species,"",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,"",chenopodium bonus-henricus,FALSE,FALSE,FALSE,0
urn:lsid:dyntaxa.se:TaxonName:58477,Chenopodium hirsutum,species,"",Plantae,Tracheophyta,Magnoliopsida,Caryophyllales,Amaranthaceae,"",chenopodium hirsutum,FALSE,FALSE,FALSE,0
