taxonID,scientificName,taxonRank,threatStatus,family,order,priority,n_cells_10km,n_cells_50km,total_occ_10km
urn:lsid:dyntaxa.se:Taxon:101598,Plebejus argyrognomon,species,CR,Lycaenidae,Lepidoptera,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:232267,Plecotus austriacus,species,CR,Vespertilionidae,Chiroptera,Threatened - Poorly Sampled,1,1,8
urn:lsid:dyntaxa.se:Taxon:1258,Poeltinula interjecta,species,CR,Rhizocarpaceae,Rhizocarpales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:206146,Pollachius pollachius,species,CR,Gadidae,Gadiformes,Threatened - Poorly Sampled,1,1,436
urn:lsid:dyntaxa.se:Taxon:1269,Polystichum braunii,species,CR,Dryopteridaceae,Polypodiales,Threatened - Poorly Sampled,1,1,75
urn:lsid:dyntaxa.se:Taxon:1569,Porpidinia tumidula,species,CR,Lecideaceae,Lecideales,Threatened - Poorly Sampled,1,1,52
urn:lsid:dyntaxa.se:Taxon:1273,Pseudosagedia borreri,species,CR,Porinaceae,Ostropales,Threatened - Poorly Sampled,1,1,16
urn:lsid:dyntaxa.se:Taxon:101653,Pseudoterpna pruinata,species,CR,Geometridae,Lepidoptera,Threatened - Poorly Sampled,1,1,157
urn:lsid:dyntaxa.se:Taxon:1338,Pycnoporellus alboluteus,species,CR,Sparassidaceae,Polyporales,Threatened - Poorly Sampled,1,1,250
urn:lsid:dyntaxa.se:Taxon:229815,Pyrenula coryli,species,CR,Pyrenulaceae,Pyrenulales,Threatened - Poorly Sampled,1,1,64
urn:lsid:dyntaxa.se:Taxon:1826,Pyrenula occidentalis,species,CR,Pyrenulaceae,Pyrenulales,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:1769,Reichlingia zwackhii,species,CR,Arthoniaceae,Arthoniales,Threatened - Poorly Sampled,1,1,99
urn:lsid:dyntaxa.se:Taxon:101700,Reitterelater dubius,species,CR,Elateridae,Coleoptera,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:100123,Remiz pendulinus,species,CR,Remizidae,Passeriformes,Threatened - Poorly Sampled,1,1,27931
urn:lsid:dyntaxa.se:Taxon:6008693,Resinoporia crassa,species,CR,Fomitopsidaceae,Polyporales,Threatened - Poorly Sampled,1,1,128
urn:lsid:dyntaxa.se:Taxon:1377,Rhodotus palmatus,species,CR,Physalacriaceae,Agaricales,Threatened - Poorly Sampled,1,1,23
urn:lsid:dyntaxa.se:Taxon:229935,Rinodina calcarea,species,CR,Physciaceae,Caliciales,Threatened - Poorly Sampled,1,1,7
urn:lsid:dyntaxa.se:Taxon:1390,Rinodina endophragmia,species,CR,Physciaceae,Caliciales,Threatened - Poorly Sampled,1,1,8
urn:lsid:dyntaxa.se:Taxon:229946,Rinodina fimbriata,species,CR,Physciaceae,Caliciales,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:229967,Rinodina sheardii,species,CR,Physciaceae,Caliciales,Threatened - Poorly Sampled,1,1,10
urn:lsid:dyntaxa.se:Taxon:101720,Robertus insignis,species,CR,Theridiidae,Araneae,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:1397,Rosa agrestis,species,CR,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,299
urn:lsid:dyntaxa.se:Taxon:232135,Rosa micrantha,species,CR,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,119
urn:lsid:dyntaxa.se:Taxon:1912,Rosa tomentosa,species,CR,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,57
urn:lsid:dyntaxa.se:Taxon:235139,Rubus gillotii,species,CR,Rosaceae,Rosales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:235138,Rubus horrefactus,species,CR,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,19
urn:lsid:dyntaxa.se:Taxon:1924,Rubus loehrii,species,CR,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,61
urn:lsid:dyntaxa.se:Taxon:1417,Rubus vestervicensis,species,CR,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,69
urn:lsid:dyntaxa.se:Taxon:1419,Rubus vigorosus,species,CR,Rosaceae,Rosales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1059,Sabulina viscosa,species,CR,Caryophyllaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,332
urn:lsid:dyntaxa.se:Taxon:1441,Sarcodontia crocea,species,CR,Meruliaceae,Polyporales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:101749,Scopula marginepunctata,species,CR,Geometridae,Lepidoptera,Threatened - Poorly Sampled,1,1,49
urn:lsid:dyntaxa.se:Taxon:101750,Scopula ornata,species,CR,Geometridae,Lepidoptera,Threatened - Poorly Sampled,1,1,85
urn:lsid:dyntaxa.se:Taxon:221816,Scrophularia umbrosa,species,CR,Scrophulariaceae,Lamiales,Threatened - Poorly Sampled,1,1,62
urn:lsid:dyntaxa.se:Taxon:125,Scutula effusa,species,CR,Pilocarpaceae,Lecanorales,Threatened - Poorly Sampled,1,1,229
urn:lsid:dyntaxa.se:Taxon:101761,Scythris knochella,species,CR,Scythrididae,Lepidoptera,Threatened - Poorly Sampled,1,1,20
urn:lsid:dyntaxa.se:Taxon:1492,Silaum silaus,species,CR,Apiaceae,Apiales,Threatened - Poorly Sampled,1,1,197
urn:lsid:dyntaxa.se:Taxon:206259,Somniosus microcephalus,species,CR,Somniosidae,Squaliformes,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:101798,Sophronia chilonella,species,CR,Gelechiidae,Lepidoptera,Threatened - Poorly Sampled,1,1,52
urn:lsid:dyntaxa.se:Taxon:6037532,Sorbus faohraei,species,CR,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,121
urn:lsid:dyntaxa.se:Taxon:6037534,Sorbus teodori,species,CR,Rosaceae,Rosales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:102868,Spatangus raschi,species,CR,Spatangidae,Spatangoida,Threatened - Poorly Sampled,1,1,11
urn:lsid:dyntaxa.se:Taxon:106768,Sphecodes spinulosus,species,CR,Halictidae,Hymenoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1515,Sphinctrina leucopoda,species,CR,Sphinctrinaceae,Mycocaliciales,Threatened - Poorly Sampled,1,1,94
urn:lsid:dyntaxa.se:Taxon:102642,Spinolia unicolor,species,CR,Chrysididae,Hymenoptera,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:249993,Sporodophoron cretaceum,species,CR,Arthoniaceae,Arthoniales,Threatened - Poorly Sampled,1,1,64
urn:lsid:dyntaxa.se:Taxon:206266,Squalus acanthias,species,CR,Squalidae,Squaliformes,Threatened - Poorly Sampled,1,1,101
urn:lsid:dyntaxa.se:Taxon:1522,Squamarina pachylepidea,species,CR,Squamarinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,11
urn:lsid:dyntaxa.se:Taxon:1529,Stellaria fennica,species,CR,Caryophyllaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,20
urn:lsid:dyntaxa.se:Taxon:1529,Stellaria fennica,species,CR,Caryophyllaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:101830,Stenoptilia pneumonanthes,species,CR,Pterophoridae,Lepidoptera,Threatened - Poorly Sampled,1,1,15
urn:lsid:dyntaxa.se:Taxon:1531,Stereocaulon coniophyllum,species,CR,Stereocaulaceae,Lecanorales,Threatened - Poorly Sampled,1,1,14
urn:lsid:dyntaxa.se:Taxon:1534,Sticta fuliginoides,species,CR,Lobariaceae,Peltigerales,Threatened - Poorly Sampled,1,1,8
urn:lsid:dyntaxa.se:Taxon:1536,Sticta sylvatica,species,CR,Lobariaceae,Peltigerales,Threatened - Poorly Sampled,1,1,49
urn:lsid:dyntaxa.se:Taxon:101858,Stilpnogaster aemula,species,CR,Asilidae,Diptera,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:1537,Stipa pennata,species,CR,Poaceae,Poales,Threatened - Poorly Sampled,1,1,381
urn:lsid:dyntaxa.se:Taxon:102902,Strongylognathus testaceus,species,CR,Formicidae,Hymenoptera,Threatened - Poorly Sampled,1,1,49
urn:lsid:dyntaxa.se:Taxon:101874,Syncopacma suecicella,species,CR,Gelechiidae,Lepidoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:266268,Taraxacum bavaricum,species,CR,Asteraceae,Asterales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:230623,Taraxacum dissimile,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,72
urn:lsid:dyntaxa.se:Taxon:6007531,Taraxacum lentiginosum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,18
urn:lsid:dyntaxa.se:Taxon:244151,Taraxacum lepidum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,11
urn:lsid:dyntaxa.se:Taxon:1948,Taraxacum lissocarpum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,45
urn:lsid:dyntaxa.se:Taxon:230638,Taraxacum microlobum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,85
urn:lsid:dyntaxa.se:Taxon:230841,Taraxacum molybdolepis,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,112
urn:lsid:dyntaxa.se:Taxon:230851,Taraxacum obtusilobum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,38
urn:lsid:dyntaxa.se:Taxon:230868,Taraxacum pannulatum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,45
urn:lsid:dyntaxa.se:Taxon:230640,Taraxacum plumbeum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,64
urn:lsid:dyntaxa.se:Taxon:230665,Taraxacum pruinatum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:1949,Taraxacum pseudosuecicum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,158
urn:lsid:dyntaxa.se:Taxon:1950,Taraxacum ruberulum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,54
urn:lsid:dyntaxa.se:Taxon:230584,Taraxacum rubidipes,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:230584,Taraxacum rubidipes,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,8
urn:lsid:dyntaxa.se:Taxon:230908,Taraxacum rubrisquameum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,24
urn:lsid:dyntaxa.se:Taxon:230607,Taraxacum rubrolineatum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,14
urn:lsid:dyntaxa.se:Taxon:230688,Taraxacum subalpinum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,45
urn:lsid:dyntaxa.se:Taxon:6005232,Taraxacum subericinum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:230588,Taraxacum subintegrum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,77
urn:lsid:dyntaxa.se:Taxon:230655,Taraxacum tortilobum,species,CR,Asteraceae,Asterales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1750,Taraxacum vestrogothicum,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,68
urn:lsid:dyntaxa.se:Taxon:102349,Temnoscheila caerulea,species,CR,Trogossitidae,Coleoptera,Threatened - Poorly Sampled,1,1,24
urn:lsid:dyntaxa.se:Taxon:1723,Tephroseris palustris,species,CR,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,265
urn:lsid:dyntaxa.se:Taxon:101888,Teredus cylindricus,species,CR,Bothrideridae,Coleoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1832,Thalloidima candidum,species,CR,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,17
urn:lsid:dyntaxa.se:Taxon:1563,Tilia platyphyllos,species,CR,Malvaceae,Malvales,Threatened - Poorly Sampled,1,1,1259
urn:lsid:dyntaxa.se:Taxon:1568,Toninia plumbina,species,CR,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,69
urn:lsid:dyntaxa.se:Taxon:525,Tortula randii,species,CR,Pottiaceae,Pottiales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:1834,Trapeliopsis viridescens,species,CR,Trapeliaceae,Baeomycetales,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:101927,Trifurcula eurema,species,CR,Nepticulidae,Lepidoptera,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:100142,Tyto alba,species,CR,Tytonidae,Strigiformes,Threatened - Poorly Sampled,1,1,856
urn:lsid:dyntaxa.se:Taxon:223246,Ulmus glabra,species,CR,Ulmaceae,Rosales,Threatened - Poorly Sampled,1,1,42883
urn:lsid:dyntaxa.se:Taxon:1628,Ulmus laevis,species,CR,Ulmaceae,Rosales,Threatened - Poorly Sampled,1,1,1089
urn:lsid:dyntaxa.se:Taxon:223248,Ulmus minor,species,CR,Ulmaceae,Rosales,Threatened - Poorly Sampled,1,1,5609
urn:lsid:dyntaxa.se:Taxon:1641,Usnea glabrata,species,CR,Parmeliaceae,Lecanorales,Threatened - Poorly Sampled,1,1,17
urn:lsid:dyntaxa.se:Taxon:1183,Varicellaria velata,species,CR,Ochrolechiaceae,Pertusariales,Threatened - Poorly Sampled,1,1,216
urn:lsid:dyntaxa.se:Taxon:101970,Victrix umovii,species,CR,Noctuidae,Lepidoptera,Threatened - Poorly Sampled,1,1,17
urn:lsid:dyntaxa.se:Taxon:1661,Viola alba,species,CR,Violaceae,Malpighiales,Threatened - Poorly Sampled,1,1,458
urn:lsid:dyntaxa.se:Taxon:1661,Viola alba,species,CR,Violaceae,Malpighiales,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:1661,Viola alba,species,CR,Violaceae,Malpighiales,Threatened - Poorly Sampled,1,1,28
urn:lsid:dyntaxa.se:Taxon:100908,Whittleia retiella,species,CR,Psychidae,Lepidoptera,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:1673,Xanthomendoza fallax,species,CR,Teloschistaceae,Teloschistales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:100150,Abraeus parvulus,species,EN,Histeridae,Coleoptera,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:3,Acarospora anomala,species,EN,Acarosporaceae,Acarosporales,Threatened - Poorly Sampled,1,1,74
urn:lsid:dyntaxa.se:Taxon:102924,Acerbia alpina,species,EN,Erebidae,Lepidoptera,Threatened - Poorly Sampled,1,1,18
urn:lsid:dyntaxa.se:Taxon:100162,Acleris quercinana,species,EN,Tortricidae,Lepidoptera,Threatened - Poorly Sampled,1,1,5
urn:lsid:dyntaxa.se:Taxon:100164,Acmaeops marginatus,species,EN,Cerambycidae,Coleoptera,Threatened - Poorly Sampled,1,1,81
urn:lsid:dyntaxa.se:Taxon:102089,Acrosathe baltica,species,EN,Therevidae,Diptera,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:102794,Admete viridula,species,EN,Cancellariidae,Neogastropoda,Threatened - Poorly Sampled,1,1,6
urn:lsid:dyntaxa.se:Taxon:100184,Aesalus scarabaeoides,species,EN,Lucanidae,Coleoptera,Threatened - Poorly Sampled,1,1,106
urn:lsid:dyntaxa.se:Taxon:100199,Agathidium pulchellum,species,EN,Leiodidae,Coleoptera,Threatened - Poorly Sampled,1,1,34
urn:lsid:dyntaxa.se:Taxon:100200,Agenioideus ciliatus,species,EN,Pompilidae,Hymenoptera,Threatened - Poorly Sampled,1,1,9
urn:lsid:dyntaxa.se:Taxon:102370,Agnathosia sandoeensis,species,EN,Tineidae,Lepidoptera,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:102371,Agonopterix atomella,species,EN,Depressariidae,Lepidoptera,Threatened - Poorly Sampled,1,1,50
urn:lsid:dyntaxa.se:Taxon:100206,Agonopterix laterella,species,EN,Depressariidae,Lepidoptera,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:100208,Agonopterix parilella,species,EN,Depressariidae,Lepidoptera,Threatened - Poorly Sampled,1,1,29
urn:lsid:dyntaxa.se:Taxon:100220,Agrilus mendax,species,EN,Buprestidae,Coleoptera,Threatened - Poorly Sampled,1,1,28
urn:lsid:dyntaxa.se:Taxon:100225,Agriphila poliella,species,EN,Crambidae,Lepidoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:100226,Agroeca dentigera,species,EN,Liocranidae,Araneae,Threatened - Poorly Sampled,1,1,7
urn:lsid:dyntaxa.se:Taxon:14,Agrostemma githago,species,EN,Caryophyllaceae,Caryophyllales,Threatened - Poorly Sampled,1,1,2833
urn:lsid:dyntaxa.se:Taxon:19,Albatrellus cristatus,species,EN,Albatrellaceae,Russulales,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:22,Alchemilla oxyodonta,species,EN,Rosaceae,Rosales,Threatened - Poorly Sampled,1,1,322
urn:lsid:dyntaxa.se:Taxon:32,Allium lineare,species,EN,Amaryllidaceae,Asparagales,Threatened - Poorly Sampled,1,1,1247
urn:lsid:dyntaxa.se:Taxon:1850,Allium lusitanicum,species,EN,Amaryllidaceae,Asparagales,Threatened - Poorly Sampled,1,1,422
urn:lsid:dyntaxa.se:Taxon:34,Aloina ambigua,species,EN,Pottiaceae,Pottiales,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:1820,Alyxoria culmigena,species,EN,Lecanographaceae,Arthoniales,Threatened - Poorly Sampled,1,1,11
urn:lsid:dyntaxa.se:Taxon:100247,Amalorrhynchus melanarius,species,EN,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,8
urn:lsid:dyntaxa.se:Taxon:206220,Amblyraja radiata,species,EN,Rajidae,Rajiformes,Threatened - Poorly Sampled,1,1,181
urn:lsid:dyntaxa.se:Taxon:100265,Ampedus nigerrimus,species,EN,Elateridae,Coleoptera,Threatened - Poorly Sampled,1,1,14
urn:lsid:dyntaxa.se:Taxon:102165,Ampedus triangulum,species,EN,Elateridae,Coleoptera,Threatened - Poorly Sampled,1,1,16
urn:lsid:dyntaxa.se:Taxon:46,Amylocorticium subincarnatum,species,EN,Amylocorticiaceae,Amylocorticiales,Threatened - Poorly Sampled,1,1,113
urn:lsid:dyntaxa.se:Taxon:100273,Anacampsis fuscella,species,EN,Gelechiidae,Lepidoptera,Threatened - Poorly Sampled,1,1,139
urn:lsid:dyntaxa.se:Taxon:206061,Anarhichas lupus,species,EN,Anarhichadidae,Perciformes,Threatened - Poorly Sampled,1,1,33
urn:lsid:dyntaxa.se:Taxon:102378,Anarsia spartiella,species,EN,Gelechiidae,Lepidoptera,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:103124,Andrena bluethgeni,species,EN,Andrenidae,Hymenoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:102667,Andrena gelriae,species,EN,Andrenidae,Hymenoptera,Threatened - Poorly Sampled,1,1,43
urn:lsid:dyntaxa.se:Taxon:102672,Andrena niveata,species,EN,Andrenidae,Hymenoptera,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:103132,Andrena similis,species,EN,Andrenidae,Hymenoptera,Threatened - Poorly Sampled,1,1,20
urn:lsid:dyntaxa.se:Taxon:6000135,Anema nummularium,species,EN,Lichinaceae,Lichinales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:58,Anomoporia bombycina,species,EN,Amylocorticiaceae,Amylocorticiales,Threatened - Poorly Sampled,1,1,107
urn:lsid:dyntaxa.se:Taxon:60,Anthemis cotula,species,EN,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,509
urn:lsid:dyntaxa.se:Taxon:61,Anthericum liliago,species,EN,Asparagaceae,Asparagales,Threatened - Poorly Sampled,1,1,1738
urn:lsid:dyntaxa.se:Taxon:61,Anthericum liliago,species,EN,Asparagaceae,Asparagales,Threatened - Poorly Sampled,1,1,109
urn:lsid:dyntaxa.se:Taxon:102603,Anthocoris amplicollis,species,EN,Anthocoridae,Hemiptera,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:102689,Anthophora plagiata,species,EN,Apidae,Hymenoptera,Threatened - Poorly Sampled,1,1,401
urn:lsid:dyntaxa.se:Taxon:100010,Anthus campestris,species,EN,Motacillidae,Passeriformes,Threatened - Poorly Sampled,1,1,13200
urn:lsid:dyntaxa.se:Taxon:102976,Apus apus,species,EN,Apodidae,Apodiformes,Threatened - Poorly Sampled,1,1,447290
urn:lsid:dyntaxa.se:Taxon:81,Arabis planisiliqua,species,EN,Brassicaceae,Brassicales,Threatened - Poorly Sampled,1,1,189
urn:lsid:dyntaxa.se:Taxon:100374,Arachnospila alvarabnormis,species,EN,Pompilidae,Hymenoptera,Threatened - Poorly Sampled,1,1,15
urn:lsid:dyntaxa.se:Taxon:100384,Aradus erosus,species,EN,Aradidae,Hemiptera,Threatened - Poorly Sampled,1,1,49
urn:lsid:dyntaxa.se:Taxon:100385,Aradus laeviusculus,species,EN,Aradidae,Hemiptera,Threatened - Poorly Sampled,1,1,2
urn:lsid:dyntaxa.se:Taxon:100386,Aradus signaticornis,species,EN,Aradidae,Hemiptera,Threatened - Poorly Sampled,1,1,7
urn:lsid:dyntaxa.se:Taxon:248484,Archaeodictyna ammophila,species,EN,Dictynidae,Araneae,Threatened - Poorly Sampled,1,1,25
urn:lsid:dyntaxa.se:Taxon:102115,Arenaria interpres,species,EN,Scolopacidae,Charadriiformes,Threatened - Poorly Sampled,1,1,91463
urn:lsid:dyntaxa.se:Taxon:100397,Arhopalus ferus,species,EN,Cerambycidae,Coleoptera,Threatened - Poorly Sampled,1,1,13
urn:lsid:dyntaxa.se:Taxon:1860,Aristolochia clematitis,species,EN,Aristolochiaceae,Piperales,Threatened - Poorly Sampled,1,1,454
urn:lsid:dyntaxa.se:Taxon:89,Arnoseris minima,species,EN,Asteraceae,Asterales,Threatened - Poorly Sampled,1,1,790
urn:lsid:dyntaxa.se:Taxon:1768,Arthonia arthonioides,species,EN,Arthoniaceae,Arthoniales,Threatened - Poorly Sampled,1,1,52
urn:lsid:dyntaxa.se:Taxon:1228,Asplenium scolopendrium,species,EN,Aspleniaceae,Polypodiales,Threatened - Poorly Sampled,1,1,72
urn:lsid:dyntaxa.se:Taxon:102862,Asteronyx loveni,species,EN,Asteronychidae,Euryalida,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:114,Astragalus arenarius,species,EN,Fabaceae,Fabales,Threatened - Poorly Sampled,1,1,523
urn:lsid:dyntaxa.se:Taxon:102383,Athrips amoenellus,species,EN,Gelechiidae,Lepidoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:100669,Attactagenus plumbeus,species,EN,Curculionidae,Coleoptera,Threatened - Poorly Sampled,1,1,3
urn:lsid:dyntaxa.se:Taxon:100433,Augasma aeratellum,species,EN,Coleophoridae,Lepidoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:260575,Aurantiporus priscus,species,EN,Meruliaceae,Polyporales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:102107,Aythya ferina,species,EN,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,252651
urn:lsid:dyntaxa.se:Taxon:102107,Aythya ferina,species,EN,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,52
urn:lsid:dyntaxa.se:Taxon:102107,Aythya ferina,species,EN,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,492
urn:lsid:dyntaxa.se:Taxon:100014,Aythya marila,species,EN,Anatidae,Anseriformes,Threatened - Poorly Sampled,1,1,138295
urn:lsid:dyntaxa.se:Taxon:131,Bacidia laurocerasi,species,EN,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,69
urn:lsid:dyntaxa.se:Taxon:138,Bactrospora dryina,species,EN,"Arthoniales, genera incertae sedis",Arthoniales,Threatened - Poorly Sampled,1,1,137
urn:lsid:dyntaxa.se:Taxon:100453,Baptria tibiale,species,EN,Geometridae,Lepidoptera,Threatened - Poorly Sampled,1,1,507
urn:lsid:dyntaxa.se:Taxon:130,Bellicidia incompta,species,EN,Ramalinaceae,Lecanorales,Threatened - Poorly Sampled,1,1,863
urn:lsid:dyntaxa.se:Taxon:102197,Bembidion petrosum,species,EN,Carabidae,Coleoptera,Threatened - Poorly Sampled,1,1,12
urn:lsid:dyntaxa.se:Taxon:1524,Betonica officinalis,species,EN,Lamiaceae,Lamiales,Threatened - Poorly Sampled,1,1,651
urn:lsid:dyntaxa.se:Taxon:100481,Biphyllus lunatus,species,EN,Biphyllidae,Coleoptera,Threatened - Poorly Sampled,1,1,28
urn:lsid:dyntaxa.se:Taxon:100484,Blaps lethifera,species,EN,Tenebrionidae,Coleoptera,Threatened - Poorly Sampled,1,1,81
urn:lsid:dyntaxa.se:Taxon:100485,Blaps mortisaga,species,EN,Tenebrionidae,Coleoptera,Threatened - Poorly Sampled,1,1,173
urn:lsid:dyntaxa.se:Taxon:1788,Blastenia furfuracea,species,EN,Teloschistaceae,Teloschistales,Threatened - Poorly Sampled,1,1,193
urn:lsid:dyntaxa.se:Taxon:100493,Bledius atricapillus,species,EN,Staphylinidae,Coleoptera,Threatened - Poorly Sampled,1,1,47
urn:lsid:dyntaxa.se:Taxon:200443,Blera eoa,species,EN,Syrphidae,Diptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:102397,Boloria polaris,species,EN,Nymphalidae,Lepidoptera,Threatened - Not in GBIF,,,
urn:lsid:dyntaxa.se:Taxon:100501,Bothrideres bipunctatus,species,EN,Bothrideridae,Coleoptera,Threatened - Poorly Sampled,1,1,61
urn:lsid:dyntaxa.se:Taxon:168,Botrychium simplex,species,EN,Ophioglossaceae,Ophioglossales,Threatened - Poorly Sampled,1,1,31
urn:lsid:dyntaxa.se:Taxon:264287,Botrychium tenebrosum,species,EN,Ophioglossaceae,Ophioglossales,Threatened - Poorly Sampled,1,1,1
urn:lsid:dyntaxa.se:Taxon:102386,Brachmia dimidiella,species,EN,Gelechiidae,Lepidoptera,Threatened - Poorly Sampled,1,1,142
urn:lsid:dyntaxa.se:Taxon:102528,Brachyopa vittata,species,EN,Syrphidae,Diptera,Threatened - Poorly Sampled,1,1,14
